"_time",host,totalCPUTime
"2019-04-02T10:30:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",13935373
"2019-04-02T10:30:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",11915911
"2019-04-02T10:30:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",11280748
"2019-04-02T10:30:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",18885076
"2019-04-02T10:30:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",12630264
"2019-04-02T10:30:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",13652945
"2019-04-02T10:30:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",13895881
"2019-04-02T10:30:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",14029404
"2019-04-02T10:30:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",11881352
"2019-04-02T10:40:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",16428315
"2019-04-02T10:40:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",12327332
"2019-04-02T10:40:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",13125139
"2019-04-02T10:40:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",12864865
"2019-04-02T10:40:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",14606536
"2019-04-02T10:40:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",13592984
"2019-04-02T10:40:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",11536685
"2019-04-02T10:40:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",15499107
"2019-04-02T10:40:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",13470942
"2019-04-02T10:40:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",13348548
"2019-04-02T10:40:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",14158939
"2019-04-02T10:40:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",25886582
"2019-04-02T10:40:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",13418630
"2019-04-02T10:40:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",15236494
"2019-04-02T10:40:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",8228
"2019-04-02T10:40:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",91199
"2019-04-02T10:40:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",568723
"2019-04-02T10:40:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",12601479
"2019-04-02T10:40:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",12817038
"2019-04-02T10:40:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",13840330
"2019-04-02T10:40:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",15235045
"2019-04-02T10:40:00.000+0000","eu16-app1-29-fra.ops.sfdc.net",14089838
"2019-04-02T10:40:00.000+0000","eu16-app1-3-fra.ops.sfdc.net",13171377
"2019-04-02T10:40:00.000+0000","eu16-app1-30-fra.ops.sfdc.net",39913
"2019-04-02T10:40:00.000+0000","eu16-app1-4-fra.ops.sfdc.net",13289413
"2019-04-02T10:40:00.000+0000","eu16-app1-5-fra.ops.sfdc.net",15532756
"2019-04-02T10:40:00.000+0000","eu16-app1-6-fra.ops.sfdc.net",15461816
"2019-04-02T10:40:00.000+0000","eu16-app1-7-fra.ops.sfdc.net",19483719
"2019-04-02T10:40:00.000+0000","eu16-app1-8-fra.ops.sfdc.net",13984706
"2019-04-02T10:40:00.000+0000","eu16-app1-9-fra.ops.sfdc.net",13982157
"2019-04-02T10:40:00.000+0000","eu16-app2-1-fra.ops.sfdc.net",13933652
"2019-04-02T10:40:00.000+0000","eu16-app2-10-fra.ops.sfdc.net",2381440
"2019-04-02T10:40:00.000+0000","eu16-app2-11-fra.ops.sfdc.net",15790062
"2019-04-02T10:40:00.000+0000","eu16-app2-12-fra.ops.sfdc.net",12627179
"2019-04-02T10:40:00.000+0000","eu16-app2-13-fra.ops.sfdc.net",14186269
"2019-04-02T10:40:00.000+0000","eu16-app2-14-fra.ops.sfdc.net",14813349
"2019-04-02T10:40:00.000+0000","eu16-app2-15-fra.ops.sfdc.net",16099404
"2019-04-02T10:40:00.000+0000","eu16-app2-16-fra.ops.sfdc.net",13820027
"2019-04-02T10:40:00.000+0000","eu16-app2-17-fra.ops.sfdc.net",16823698
"2019-04-02T10:40:00.000+0000","eu16-app2-18-fra.ops.sfdc.net",13280554
"2019-04-02T10:40:00.000+0000","eu16-app2-19-fra.ops.sfdc.net",16068382
"2019-04-02T10:40:00.000+0000","eu16-app2-2-fra.ops.sfdc.net",14137391
"2019-04-02T10:40:00.000+0000","eu16-app2-20-fra.ops.sfdc.net",14855968
"2019-04-02T10:40:00.000+0000","eu16-app2-21-fra.ops.sfdc.net",12093049
"2019-04-02T10:40:00.000+0000","eu16-app2-22-fra.ops.sfdc.net",12026895
"2019-04-02T10:40:00.000+0000","eu16-app2-23-fra.ops.sfdc.net",14305248
"2019-04-02T10:40:00.000+0000","eu16-app2-24-fra.ops.sfdc.net",15488812
"2019-04-02T10:40:00.000+0000","eu16-app2-25-fra.ops.sfdc.net",14726265
"2019-04-02T10:40:00.000+0000","eu16-app2-26-fra.ops.sfdc.net",14897457
"2019-04-02T10:40:00.000+0000","eu16-app2-27-fra.ops.sfdc.net",15113788
"2019-04-02T10:40:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",14524487
"2019-04-02T10:40:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",11918895
"2019-04-02T10:40:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",10953894
"2019-04-02T10:40:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",15130434
"2019-04-02T10:40:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",14475601
"2019-04-02T10:40:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",14417210
"2019-04-02T10:40:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",13657597
"2019-04-02T10:40:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",15890303
"2019-04-02T10:40:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",15261404
"2019-04-02T10:50:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",13955083
"2019-04-02T10:50:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",14170166
"2019-04-02T10:50:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",15568041
"2019-04-02T10:50:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",12532056
"2019-04-02T10:50:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",14657604
"2019-04-02T10:50:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",12714612
"2019-04-02T10:50:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",12748224
"2019-04-02T10:50:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",15402706
"2019-04-02T10:50:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",14837122
"2019-04-02T10:50:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",14123585
"2019-04-02T10:50:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",14007896
"2019-04-02T10:50:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",14958609
"2019-04-02T10:50:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",13282829
"2019-04-02T10:50:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",12856948
"2019-04-02T10:50:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",7088
"2019-04-02T10:50:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",136907
"2019-04-02T10:50:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",69421
"2019-04-02T10:50:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",14097199
"2019-04-02T10:50:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",13873763
"2019-04-02T10:50:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",12631647
"2019-04-02T10:50:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",13707036
"2019-04-02T10:50:00.000+0000","eu16-app1-29-fra.ops.sfdc.net",15803424
"2019-04-02T10:50:00.000+0000","eu16-app1-3-fra.ops.sfdc.net",14031840
"2019-04-02T10:50:00.000+0000","eu16-app1-30-fra.ops.sfdc.net",11536
"2019-04-02T10:50:00.000+0000","eu16-app1-4-fra.ops.sfdc.net",12959474
"2019-04-02T10:50:00.000+0000","eu16-app1-5-fra.ops.sfdc.net",14261209
"2019-04-02T10:50:00.000+0000","eu16-app1-6-fra.ops.sfdc.net",16148852
"2019-04-02T10:50:00.000+0000","eu16-app1-7-fra.ops.sfdc.net",17246520
"2019-04-02T10:50:00.000+0000","eu16-app1-8-fra.ops.sfdc.net",15609095
"2019-04-02T10:50:00.000+0000","eu16-app1-9-fra.ops.sfdc.net",13486078
"2019-04-02T10:50:00.000+0000","eu16-app2-1-fra.ops.sfdc.net",15437758
"2019-04-02T10:50:00.000+0000","eu16-app2-10-fra.ops.sfdc.net",2160164
"2019-04-02T10:50:00.000+0000","eu16-app2-11-fra.ops.sfdc.net",17232663
"2019-04-02T10:50:00.000+0000","eu16-app2-12-fra.ops.sfdc.net",11333146
"2019-04-02T10:50:00.000+0000","eu16-app2-13-fra.ops.sfdc.net",15223091
"2019-04-02T10:50:00.000+0000","eu16-app2-14-fra.ops.sfdc.net",13660545
"2019-04-02T10:50:00.000+0000","eu16-app2-15-fra.ops.sfdc.net",14326416
"2019-04-02T10:50:00.000+0000","eu16-app2-16-fra.ops.sfdc.net",18663255
"2019-04-02T10:50:00.000+0000","eu16-app2-17-fra.ops.sfdc.net",13831795
"2019-04-02T10:50:00.000+0000","eu16-app2-18-fra.ops.sfdc.net",13401922
"2019-04-02T10:50:00.000+0000","eu16-app2-19-fra.ops.sfdc.net",16188002
"2019-04-02T10:50:00.000+0000","eu16-app2-2-fra.ops.sfdc.net",12979382
"2019-04-02T10:50:00.000+0000","eu16-app2-20-fra.ops.sfdc.net",15436301
"2019-04-02T10:50:00.000+0000","eu16-app2-21-fra.ops.sfdc.net",11223009
"2019-04-02T10:50:00.000+0000","eu16-app2-22-fra.ops.sfdc.net",14821233
"2019-04-02T10:50:00.000+0000","eu16-app2-23-fra.ops.sfdc.net",13636812
"2019-04-02T10:50:00.000+0000","eu16-app2-24-fra.ops.sfdc.net",16862980
"2019-04-02T10:50:00.000+0000","eu16-app2-25-fra.ops.sfdc.net",13519918
"2019-04-02T10:50:00.000+0000","eu16-app2-26-fra.ops.sfdc.net",18929641
"2019-04-02T10:50:00.000+0000","eu16-app2-27-fra.ops.sfdc.net",13207104
"2019-04-02T10:50:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",11990914
"2019-04-02T10:50:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",12293897
"2019-04-02T10:50:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",10568447
"2019-04-02T10:50:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",15413861
"2019-04-02T10:50:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",15492304
"2019-04-02T10:50:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",14944894
"2019-04-02T10:50:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",14625270
"2019-04-02T10:50:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",14848705
"2019-04-02T10:50:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",15310740
"2019-04-02T11:00:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",13432409
"2019-04-02T11:00:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",12862535
"2019-04-02T11:00:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",11967922
"2019-04-02T11:00:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",13594230
"2019-04-02T11:00:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",16252813
"2019-04-02T11:00:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",14909820
"2019-04-02T11:00:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",14058429
"2019-04-02T11:00:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",15702345
"2019-04-02T11:00:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",13949465
"2019-04-02T11:00:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",12884659
"2019-04-02T11:00:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",13355887
"2019-04-02T11:00:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",31181729
"2019-04-02T11:00:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",15504457
"2019-04-02T11:00:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",17304397
"2019-04-02T11:00:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",8279
"2019-04-02T11:00:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",91255
"2019-04-02T11:00:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",83587
"2019-04-02T11:00:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",14866521
"2019-04-02T11:00:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",15226355
"2019-04-02T11:00:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",30215355
"2019-04-02T11:00:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",15508633
"2019-04-02T11:00:00.000+0000","eu16-app1-29-fra.ops.sfdc.net",12350101
"2019-04-02T11:00:00.000+0000","eu16-app1-3-fra.ops.sfdc.net",15602649
"2019-04-02T11:00:00.000+0000","eu16-app1-30-fra.ops.sfdc.net",5946
"2019-04-02T11:00:00.000+0000","eu16-app1-4-fra.ops.sfdc.net",16170124
"2019-04-02T11:00:00.000+0000","eu16-app1-5-fra.ops.sfdc.net",14511649
"2019-04-02T11:00:00.000+0000","eu16-app1-6-fra.ops.sfdc.net",16324388
"2019-04-02T11:00:00.000+0000","eu16-app1-7-fra.ops.sfdc.net",18698391
"2019-04-02T11:00:00.000+0000","eu16-app1-8-fra.ops.sfdc.net",36712604
"2019-04-02T11:00:00.000+0000","eu16-app1-9-fra.ops.sfdc.net",12772405
"2019-04-02T11:00:00.000+0000","eu16-app2-1-fra.ops.sfdc.net",13275020
"2019-04-02T11:00:00.000+0000","eu16-app2-10-fra.ops.sfdc.net",2221965
"2019-04-02T11:00:00.000+0000","eu16-app2-11-fra.ops.sfdc.net",14166199
"2019-04-02T11:00:00.000+0000","eu16-app2-12-fra.ops.sfdc.net",13214267
"2019-04-02T11:00:00.000+0000","eu16-app2-13-fra.ops.sfdc.net",16514089
"2019-04-02T11:00:00.000+0000","eu16-app2-14-fra.ops.sfdc.net",17013731
"2019-04-02T11:00:00.000+0000","eu16-app2-15-fra.ops.sfdc.net",15870978
"2019-04-02T11:00:00.000+0000","eu16-app2-16-fra.ops.sfdc.net",14205206
"2019-04-02T11:00:00.000+0000","eu16-app2-17-fra.ops.sfdc.net",14376172
"2019-04-02T11:00:00.000+0000","eu16-app2-18-fra.ops.sfdc.net",14137031
"2019-04-02T11:00:00.000+0000","eu16-app2-19-fra.ops.sfdc.net",15615498
"2019-04-02T11:00:00.000+0000","eu16-app2-2-fra.ops.sfdc.net",13899521
"2019-04-02T11:00:00.000+0000","eu16-app2-20-fra.ops.sfdc.net",18824633
"2019-04-02T11:00:00.000+0000","eu16-app2-21-fra.ops.sfdc.net",13050286
"2019-04-02T11:00:00.000+0000","eu16-app2-22-fra.ops.sfdc.net",14359803
"2019-04-02T11:00:00.000+0000","eu16-app2-23-fra.ops.sfdc.net",13635960
"2019-04-02T11:00:00.000+0000","eu16-app2-24-fra.ops.sfdc.net",18478119
"2019-04-02T11:00:00.000+0000","eu16-app2-25-fra.ops.sfdc.net",14765138
"2019-04-02T11:00:00.000+0000","eu16-app2-26-fra.ops.sfdc.net",12628058
"2019-04-02T11:00:00.000+0000","eu16-app2-27-fra.ops.sfdc.net",14322085
"2019-04-02T11:00:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",12872283
"2019-04-02T11:00:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",12619808
"2019-04-02T11:00:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",12610691
"2019-04-02T11:00:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",18423426
"2019-04-02T11:00:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",15247519
"2019-04-02T11:00:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",14395533
"2019-04-02T11:00:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",12290706
"2019-04-02T11:00:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",16757833
"2019-04-02T11:00:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",18223801
"2019-04-02T11:10:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",16230390
"2019-04-02T11:10:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",15823396
"2019-04-02T11:10:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",11545365
"2019-04-02T11:10:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",14470942
"2019-04-02T11:10:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",13511048
"2019-04-02T11:10:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",14835665
"2019-04-02T11:10:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",14362771
"2019-04-02T11:10:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",15951041
"2019-04-02T11:10:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",13324595
"2019-04-02T11:10:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",15387794
"2019-04-02T11:10:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",15203639
"2019-04-02T11:10:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",17010508
"2019-04-02T11:10:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",13161990
"2019-04-02T11:10:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",11821322
"2019-04-02T11:10:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",5132
"2019-04-02T11:10:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",108593
"2019-04-02T11:10:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",75211
"2019-04-02T11:10:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",15981020
"2019-04-02T11:10:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",14512781
"2019-04-02T11:10:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",14284591
"2019-04-02T11:10:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",17116929
"2019-04-02T11:10:00.000+0000","eu16-app1-29-fra.ops.sfdc.net",13223315
"2019-04-02T11:10:00.000+0000","eu16-app1-3-fra.ops.sfdc.net",14992025
"2019-04-02T11:10:00.000+0000","eu16-app1-30-fra.ops.sfdc.net",4945
"2019-04-02T11:10:00.000+0000","eu16-app1-4-fra.ops.sfdc.net",13584001
"2019-04-02T11:10:00.000+0000","eu16-app1-5-fra.ops.sfdc.net",14833916
"2019-04-02T11:10:00.000+0000","eu16-app1-6-fra.ops.sfdc.net",13176015
"2019-04-02T11:10:00.000+0000","eu16-app1-7-fra.ops.sfdc.net",18929654
"2019-04-02T11:10:00.000+0000","eu16-app1-8-fra.ops.sfdc.net",17104116
"2019-04-02T11:10:00.000+0000","eu16-app1-9-fra.ops.sfdc.net",13260055
"2019-04-02T11:10:00.000+0000","eu16-app2-1-fra.ops.sfdc.net",13827855
"2019-04-02T11:10:00.000+0000","eu16-app2-10-fra.ops.sfdc.net",2456308
"2019-04-02T11:10:00.000+0000","eu16-app2-11-fra.ops.sfdc.net",16065646
"2019-04-02T11:10:00.000+0000","eu16-app2-12-fra.ops.sfdc.net",18551383
"2019-04-02T11:10:00.000+0000","eu16-app2-13-fra.ops.sfdc.net",15214134
"2019-04-02T11:10:00.000+0000","eu16-app2-14-fra.ops.sfdc.net",16373689
"2019-04-02T11:10:00.000+0000","eu16-app2-15-fra.ops.sfdc.net",20770843
"2019-04-02T11:10:00.000+0000","eu16-app2-16-fra.ops.sfdc.net",13308860
"2019-04-02T11:10:00.000+0000","eu16-app2-17-fra.ops.sfdc.net",17681302
"2019-04-02T11:10:00.000+0000","eu16-app2-18-fra.ops.sfdc.net",15306599
"2019-04-02T11:10:00.000+0000","eu16-app2-19-fra.ops.sfdc.net",14805708
"2019-04-02T11:10:00.000+0000","eu16-app2-2-fra.ops.sfdc.net",13957566
"2019-04-02T11:10:00.000+0000","eu16-app2-20-fra.ops.sfdc.net",16193690
"2019-04-02T11:10:00.000+0000","eu16-app2-21-fra.ops.sfdc.net",13349116
"2019-04-02T11:10:00.000+0000","eu16-app2-22-fra.ops.sfdc.net",16580404
"2019-04-02T11:10:00.000+0000","eu16-app2-23-fra.ops.sfdc.net",12867713
"2019-04-02T11:10:00.000+0000","eu16-app2-24-fra.ops.sfdc.net",14138086
"2019-04-02T11:10:00.000+0000","eu16-app2-25-fra.ops.sfdc.net",13902276
"2019-04-02T11:10:00.000+0000","eu16-app2-26-fra.ops.sfdc.net",14723385
"2019-04-02T11:10:00.000+0000","eu16-app2-27-fra.ops.sfdc.net",15029101
"2019-04-02T11:10:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",13244194
"2019-04-02T11:10:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",17408385
"2019-04-02T11:10:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",11868217
"2019-04-02T11:10:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",20514610
"2019-04-02T11:10:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",14913642
"2019-04-02T11:10:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",13625376
"2019-04-02T11:10:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",12992433
"2019-04-02T11:10:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",17710629
"2019-04-02T11:10:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",17041027
"2019-04-02T11:20:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",19575376
"2019-04-02T11:20:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",16376741
"2019-04-02T11:20:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",11635923
"2019-04-02T11:20:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",14964387
"2019-04-02T11:20:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",13736780
"2019-04-02T11:20:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",17357947
"2019-04-02T11:20:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",14738857
"2019-04-02T11:20:00.000+0000","eu16-app1-16-fra.ops.sfdc.net",15700337
"2019-04-02T11:20:00.000+0000","eu16-app1-17-fra.ops.sfdc.net",14072395
"2019-04-02T11:20:00.000+0000","eu16-app1-18-fra.ops.sfdc.net",15508517
"2019-04-02T11:20:00.000+0000","eu16-app1-19-fra.ops.sfdc.net",17226451
"2019-04-02T11:20:00.000+0000","eu16-app1-2-fra.ops.sfdc.net",15978634
"2019-04-02T11:20:00.000+0000","eu16-app1-20-fra.ops.sfdc.net",13588903
"2019-04-02T11:20:00.000+0000","eu16-app1-21-fra.ops.sfdc.net",12903270
"2019-04-02T11:20:00.000+0000","eu16-app1-22-fra.ops.sfdc.net",25657
"2019-04-02T11:20:00.000+0000","eu16-app1-23-fra.ops.sfdc.net",93818
"2019-04-02T11:20:00.000+0000","eu16-app1-24-fra.ops.sfdc.net",97623
"2019-04-02T11:20:00.000+0000","eu16-app1-25-fra.ops.sfdc.net",12315301
"2019-04-02T11:20:00.000+0000","eu16-app1-26-fra.ops.sfdc.net",12781982
"2019-04-02T11:20:00.000+0000","eu16-app1-27-fra.ops.sfdc.net",13629105
"2019-04-02T11:20:00.000+0000","eu16-app1-28-fra.ops.sfdc.net",14366852
"2019-04-02T11:20:00.000+0000","eu16-app1-29-fra.ops.sfdc.net",14339664
"2019-04-02T11:20:00.000+0000","eu16-app1-3-fra.ops.sfdc.net",13683221
"2019-04-02T11:20:00.000+0000","eu16-app1-30-fra.ops.sfdc.net",12026
"2019-04-02T11:20:00.000+0000","eu16-app1-4-fra.ops.sfdc.net",13372055
"2019-04-02T11:20:00.000+0000","eu16-app1-5-fra.ops.sfdc.net",15441458
"2019-04-02T11:20:00.000+0000","eu16-app1-6-fra.ops.sfdc.net",14260780
"2019-04-02T11:20:00.000+0000","eu16-app1-7-fra.ops.sfdc.net",14590647
"2019-04-02T11:20:00.000+0000","eu16-app1-8-fra.ops.sfdc.net",15808575
"2019-04-02T11:20:00.000+0000","eu16-app1-9-fra.ops.sfdc.net",13783172
"2019-04-02T11:20:00.000+0000","eu16-app2-1-fra.ops.sfdc.net",15377784
"2019-04-02T11:20:00.000+0000","eu16-app2-10-fra.ops.sfdc.net",3253320
"2019-04-02T11:20:00.000+0000","eu16-app2-11-fra.ops.sfdc.net",14177335
"2019-04-02T11:20:00.000+0000","eu16-app2-12-fra.ops.sfdc.net",15161025
"2019-04-02T11:20:00.000+0000","eu16-app2-13-fra.ops.sfdc.net",15973032
"2019-04-02T11:20:00.000+0000","eu16-app2-14-fra.ops.sfdc.net",17593104
"2019-04-02T11:20:00.000+0000","eu16-app2-15-fra.ops.sfdc.net",18417069
"2019-04-02T11:20:00.000+0000","eu16-app2-16-fra.ops.sfdc.net",13644715
"2019-04-02T11:20:00.000+0000","eu16-app2-17-fra.ops.sfdc.net",15816435
"2019-04-02T11:20:00.000+0000","eu16-app2-18-fra.ops.sfdc.net",15654972
"2019-04-02T11:20:00.000+0000","eu16-app2-19-fra.ops.sfdc.net",15939295
"2019-04-02T11:20:00.000+0000","eu16-app2-2-fra.ops.sfdc.net",15154908
"2019-04-02T11:20:00.000+0000","eu16-app2-20-fra.ops.sfdc.net",16572405
"2019-04-02T11:20:00.000+0000","eu16-app2-21-fra.ops.sfdc.net",12789878
"2019-04-02T11:20:00.000+0000","eu16-app2-22-fra.ops.sfdc.net",16556098
"2019-04-02T11:20:00.000+0000","eu16-app2-23-fra.ops.sfdc.net",13563394
"2019-04-02T11:20:00.000+0000","eu16-app2-24-fra.ops.sfdc.net",14473996
"2019-04-02T11:20:00.000+0000","eu16-app2-25-fra.ops.sfdc.net",14563431
"2019-04-02T11:20:00.000+0000","eu16-app2-26-fra.ops.sfdc.net",16911702
"2019-04-02T11:20:00.000+0000","eu16-app2-27-fra.ops.sfdc.net",16605290
"2019-04-02T11:20:00.000+0000","eu16-app2-28-fra.ops.sfdc.net",15794919
"2019-04-02T11:20:00.000+0000","eu16-app2-29-fra.ops.sfdc.net",13147442
"2019-04-02T11:20:00.000+0000","eu16-app2-3-fra.ops.sfdc.net",14360831
"2019-04-02T11:20:00.000+0000","eu16-app2-30-fra.ops.sfdc.net",15209306
"2019-04-02T11:20:00.000+0000","eu16-app2-4-fra.ops.sfdc.net",15089116
"2019-04-02T11:20:00.000+0000","eu16-app2-5-fra.ops.sfdc.net",16732287
"2019-04-02T11:20:00.000+0000","eu16-app2-6-fra.ops.sfdc.net",13673953
"2019-04-02T11:20:00.000+0000","eu16-app2-7-fra.ops.sfdc.net",15722022
"2019-04-02T11:20:00.000+0000","eu16-app2-9-fra.ops.sfdc.net",18573099
"2019-04-02T11:30:00.000+0000","eu16-app1-1-fra.ops.sfdc.net",16455890
"2019-04-02T11:30:00.000+0000","eu16-app1-10-fra.ops.sfdc.net",14017318
"2019-04-02T11:30:00.000+0000","eu16-app1-11-fra.ops.sfdc.net",14167150
"2019-04-02T11:30:00.000+0000","eu16-app1-12-fra.ops.sfdc.net",15413826
"2019-04-02T11:30:00.000+0000","eu16-app1-13-fra.ops.sfdc.net",12247079
"2019-04-02T11:30:00.000+0000","eu16-app1-14-fra.ops.sfdc.net",13771447
"2019-04-02T11:30:00.000+0000","eu16-app1-15-fra.ops.sfdc.net",19166174
